BE,uBE,N,Z,eBE,x,A,ee,eo,oe,oo,t,h,P,K,S,d,sp,sn,s2p,s2n,be_per_A
663.0075738,0.007449,40,38,0,4,78,1.0,0.0,0.0,0.0,18.25561221028858,0.95,5.0,4.272658681697917,0.02564102564102564,1.0,1.9179513999999926,10.377034399999843,6.1924262,23.280154200000084,8.500097100000001
1068.2683359,0.0055753,72,55,0,289,127,0.0,0.0,1.0,0.0,25.26596056564665,0.7638888888888888,3.3333333333333335,5.026525695313479,0.13385826771653545,0.0,6.418102500000032,7.76306250000016,9.661456200000202,17.40166260000001,8.4115617
332.288,0.396,29,15,1,196,44,0.0,0.0,0.0,1.0,12.463359368739502,0.5172413793103449,0.8333333333333334,3.530348335326063,0.3181818181818182,-1.0,21.726999999999975,3.231999999999971,39.42768219999999,4.432000000000016,7.5520000000000005
578.4169228000001,0.0043215,35,32,0,9,67,0.0,1.0,0.0,0.0,16.496172972233907,0.9142857142857143,2.5454545454545454,4.0615481004456795,0.04477611940298507,0.0,3.5097847999999203,12.376399999999876,8.338942999999858,20.569593199999872,8.6330884
328.608,0.21,19,23,1,16,42,0.0,0.0,0.0,1.0,12.082761235960547,1.2105263157894737,0.75,3.4760266448864496,-0.09523809523809523,-1.0,1.632000000000005,18.381054699999993,-0.5,32.34409479999999,7.824
310.159,0.387,18,25,1,49,43,0.0,0.0,1.0,0.0,12.273797969521459,1.3888888888888888,1.2,3.503398060386724,-0.16279069767441862,0.0,-0.9723799999999869,17.949000000000012,-5.035349999999994,38.45600000000002,7.213
1671.84,0.216,134,82,1,2704,216,1.0,0.0,0.0,0.0,35.99999999999999,0.6119402985074627,0.0,5.999999999999999,0.24074074074074073,1.0,5.971254700000145,3.1829999999999927,13.633540000000039,7.850000000000136,7.739999999999999
1253.097804,0.0010184,90,62,0,784,152,1.0,0.0,0.0,0.0,28.48146943560797,0.6888888888888889,4.8,5.336803297443889,0.18421052631578946,1.0,5.893464300000005,5.868402900000092,13.521334400000114,13.835232599999927,8.2440645
1742.202,0.231,135,96,1,1521,231,0.0,1.0,0.0,0.0,37.64794886261285,0.7111111111111111,5.478260869565218,6.135792439661959,0.16883116883116883,0.0,1.0272099999999682,8.933999999999969,3.056240000000116,16.016466000000037,7.542
747.560396,0.0033615999999999,54,34,0,400,88,1.0,0.0,0.0,0.0,19.7843497729948,0.6296296296296297,2.4,4.4479601811386305,0.22727272727272727,1.0,11.679041799999936,3.1795150999998896,25.652995000000033,8.058652000000052,8.4950045
958.815,0.351,74,43,1,961,117,0.0,0.0,1.0,0.0,23.92161929806432,0.581081081081081,3.7333333333333334,4.890973246508748,0.26495726495726496,0.0,16.218999999999937,3.238999999999919,29.289040699999987,8.178999999999974,8.195
1494.224,0.188,115,73,1,1764,188,0.0,0.0,0.0,1.0,32.817480272024206,0.6347826086956522,4.95,5.728654315982437,0.22340425531914893,-1.0,9.082000000000107,6.057999999999993,16.233420999999908,10.956000000000131,7.9479999999999995
1771.9341275000002,0.0013281,142,91,0,2601,233,0.0,0.0,1.0,0.0,37.86494067106982,0.6408450704225352,5.76,6.153449493663682,0.21888412017167383,0.0,6.633416499999839,5.221858299999667,11.024290999999948,11.343138999999837,7.604867500000001
1064.063912,0.0113537999999999,71,56,0,225,127,0.0,1.0,0.0,0.0,25.26596056564665,0.7887323943661971,3.8823529411764706,5.026525695313479,0.11811023622047244,0.0,3.0964592000000266,10.62252639999997,8.047489899999846,18.385549899999887,8.378456
1819.098,0.243,144,99,1,2025,243,0.0,0.0,1.0,0.0,38.94073839830002,0.6875,8.181818181818182,6.240251469155711,0.18518518518518517,0.0,3.094000000000051,6.754000000000133,3.9470000000001164,14.72700000000009,7.486
1767.4365052,0.0085977,145,88,0,3249,233,0.0,1.0,0.0,0.0,37.86494067106982,0.6068965517241379,4.56,6.153449493663682,0.2446351931330472,0.0,6.781844600000113,5.474767400000019,14.894251799999893,9.39849479999998,7.5855644
960.6349194,0.0715578,69,45,0,576,114,0.0,0.0,0.0,1.0,23.510935004498354,0.6521739130434783,3.611111111111111,4.848807585839879,0.21052631578947367,-1.0,12.00451360000011,6.590267600000061,21.41032740000003,11.168107400000054,8.4266221
905.1392152,0.0011024,58,48,0,100,106,1.0,0.0,0.0,0.0,22.397725109111345,0.8275862068965517,1.6,4.732623491163368,0.09433962264150944,1.0,3.7234821000000693,7.929491600000006,9.5157332,18.262901600000077,8.5390492
1526.051,0.193,119,74,1,2025,193,0.0,1.0,0.0,0.0,33.39680130004011,0.6218487394957983,3.7333333333333334,5.778996565152129,0.23316062176165803,0.0,8.295000000000073,6.355000000000018,17.909255499999972,10.744000000000142,7.907
931.7871054,0.0850668,59,55,0,16,114,0.0,0.0,0.0,1.0,23.510935004498354,0.9322033898305084,3.2142857142857144,4.848807585839879,0.03508771929824561,-1.0,1.5528946000000587,13.052894600000059,-0.075105399999984,23.472894600000018,8.1735711
1294.762,0.322,101,60,1,1681,161,0.0,1.0,0.0,0.0,29.59492547535442,0.594059405940594,6.551724137931035,5.4401218254147965,0.2546583850931677,0.0,11.120000000000118,4.802000000000135,22.95694390000017,7.933999999999969,8.042
1791.957,0.0,142,95,1,2209,237,0.0,0.0,1.0,0.0,38.29707135834644,0.6690140845070423,7.172413793103448,6.188462762136203,0.19831223628691982,0.0,4.466190799999822,6.272301399999833,6.995999999999867,13.374694899999895,7.561000000000001
390.3625458,0.0001334,23,23,0,0,46,0.0,0.0,0.0,1.0,12.838232045991905,1.0,1.5,3.583047871015946,0.0,-1.0,4.776169100000004,13.002489799999978,6.798689400000001,23.544747000000086,8.486142300000001
201.097,0.31,12,19,1,49,31,0.0,0.0,1.0,0.0,9.868272403218972,1.5833333333333333,0.8,3.1413806523913927,-0.22580645161290322,0.0,-2.6178400000000295,20.34299999999999,-9.290809999999993,42.839,6.487
882.1333143999999,0.0074518,55,51,0,16,106,0.0,0.0,0.0,1.0,22.397725109111345,0.9272727272727272,0.8333333333333334,4.732623491163368,0.03773584905660377,-1.0,1.4726856000000907,12.251266399999963,0.8746856000001344,22.114678400000116,8.322012399999998
1736.1651895999998,0.0019521999999999,139,88,0,2601,227,0.0,1.0,0.0,0.0,37.21207647376352,0.6330935251798561,4.105263157894737,6.100170200393062,0.22466960352422907,0.0,5.571794800000134,6.308599600000207,12.169889400000102,10.758150200000046,7.648304799999999
1848.078,0.249,147,102,1,2025,249,0.0,1.0,0.0,0.0,39.57912888553151,0.6938775510204082,7.636363636363637,6.291194551556287,0.18072289156626506,0.0,1.3339499999997315,8.422000000000025,3.4199799999996685,15.095000000000027,7.422
1993.548,0.552,165,111,1,2916,276,0.0,0.0,0.0,1.0,42.39090822029288,0.6727272727272727,2.590909090909091,6.510830071526432,0.1956521739130435,-1.0,2.23700000000008,6.945999999999913,2.769999999999982,13.05600000000004,7.223
1424.8454157,0.0002301,107,70,0,1369,177,0.0,1.0,0.0,0.0,31.524546249173255,0.6542056074766355,7.354838709677419,5.61467240800149,0.20903954802259886,0.0,6.640445499999714,6.762055099999998,14.05456890000005,11.808584299999893,8.0499741
1763.111,0.0,138,95,1,1849,233,0.0,0.0,1.0,0.0,37.86494067106982,0.6884057971014492,6.24,6.153449493663682,0.18454935622317598,0.0,3.749711199999865,6.865000000000009,5.028999999999996,14.701176999999916,7.567
262.20703960000003,4.34e-05,17,14,0,9,31,0.0,1.0,0.0,0.0,9.868272403218972,0.8235294117647058,2.0,3.1413806523913927,0.0967741935483871,0.0,8.644810000000007,9.199968399999932,18.21476359999997,13.707927199999972,8.4582916
1603.236,0.204,126,78,1,2304,204,1.0,0.0,0.0,0.0,34.65400589606056,0.6190476190476191,0.0,5.886765316883336,0.23529411764705882,1.0,8.06399999999985,3.1440000000000055,17.81349380000006,7.683999999999969,7.859000000000001
298.209765,3.5000000000000004e-05,18,17,0,1,35,0.0,0.0,1.0,0.0,10.699874805650794,0.9444444444444444,1.2,3.2710663101885897,0.02857142857142857,0.0,8.50698060000002,8.57979419999998,10.364610999999968,18.89065419999997,8.520279
294.25742210000004,0.1138082999999999,23,14,0,81,37,0.0,1.0,0.0,0.0,11.103702468586784,0.6086956521739131,2.0,3.332221851645953,0.24324324324324326,0.0,15.33902409999996,5.670106499999974,31.16910009999998,7.250770599999953,7.952903300000001
1510.063323,0.0013679999999999,113,77,0,1296,190,0.0,0.0,0.0,1.0,33.0498176243004,0.6814159292035398,3.611111111111111,5.748897078944831,0.18947368421052632,-1.0,6.233705899999904,8.026527400000077,10.596510599999874,14.224657799999932,7.9477017000000005
2062.015,0.867,174,115,1,3481,289,0.0,0.0,1.0,0.0,43.71178704118999,0.6609195402298851,0.9090909090909091,6.611489018457944,0.2041522491349481,0.0,2.7850000000003092,5.974999999999909,3.5030000000001564,12.524000000000342,7.135
1410.499998,0.012636,100,80,0,400,180,1.0,0.0,0.0,0.0,31.879757075478327,0.8,1.8,5.64621617328617,0.1111111111111111,1.0,-0.16278570000008585,8.481937199999948,1.151989199999889,19.46901519999983,7.8361111
1659.6739455,0.0124055,126,89,0,1369,215,0.0,0.0,1.0,0.0,35.8888029781218,0.7063492063492064,0.0,5.990726414895092,0.17209302325581396,0.0,3.020981699999993,5.952144899999894,3.5537591000002067,13.470876099999941,7.7194137
1219.372,0.308,82,72,1,100,154,1.0,0.0,0.0,0.0,28.730762177301624,0.8780487804878049,0.0,5.3601084109653625,0.06493506493506493,1.0,-1.3820000000000618,9.62299999999982,-1.2686200000000554,21.24414559999991,7.918
1412.708214,0.0188145999999999,101,77,0,576,178,0.0,0.0,0.0,1.0,31.6431712450704,0.7623762376237624,3.9583333333333335,5.6252263283418555,0.1348314606741573,-1.0,3.302772100000084,9.898725200000172,3.9492780000000494,17.865851999999904,7.936563
1292.4925772,0.0545464,89,75,0,196,164,0.0,0.0,0.0,1.0,29.96143191950181,0.8426966292134831,3.5,5.473703674798427,0.08536585365853659,-1.0,1.602422800000113,11.258239300000014,0.48142280000001847,20.507530000000088,7.8810522999999995
1538.6922135,0.0111344999999999,114,81,0,1089,195,0.0,0.0,1.0,0.0,33.62712520483358,0.7105263157894737,0.9230769230769231,5.798889997648997,0.16923076923076924,0.0,4.481916900000215,7.412626500000215,6.1098420999999234,16.341568999999936,7.8907293
1644.5215932,0.0068153,125,86,0,1521,211,0.0,1.0,0.0,0.0,35.44227874406976,0.688,0.8,5.953341813139051,0.1848341232227488,0.0,2.049652799999876,7.975222399999893,5.477070599999934,13.083257999999887,7.793941200000001
1681.147,0.221,128,93,1,1225,221,0.0,0.0,1.0,0.0,36.553433966164725,0.7265625,1.6923076923076923,6.045943596012513,0.1583710407239819,0.0,2.0570000000000164,6.652688600000147,1.83400000000006,15.340084200000547,7.606999999999999
962.054,0.354,75,43,1,1024,118,0.0,0.0,0.0,1.0,24.057731387639894,0.5733333333333334,3.5,4.904868131524016,0.2711864406779661,-1.0,16.125999999999976,4.940000000000055,29.865999999999985,7.906000000000063,8.153
1265.8525507,0.0109115,87,70,0,289,157,0.0,1.0,0.0,0.0,29.102687879321483,0.8045977011494253,3.5294117647058822,5.394690712109591,0.10828025477707007,0.0,1.081272300000137,10.66103350000003,4.010648299999957,18.556254500000023,8.0627551
1093.142024,0.008359,75,55,0,400,130,0.0,0.0,0.0,1.0,25.66229943873142,0.7333333333333333,2.9166666666666665,5.065797019100886,0.15384615384615385,-1.0,7.0681701000000885,9.227128700000094,11.401754799999935,16.395565599999827,8.4087848
1696.4101440000002,0.0080002,131,90,0,1681,221,0.0,1.0,0.0,0.0,36.553433966164725,0.6870229007633588,3.076923076923077,6.045943596012513,0.18552036199095023,0.0,2.1645365999993373,7.80819839999981,5.472581299999774,13.697155799999791,7.676064000000001
614.775,0.375,48,27,1,441,75,0.0,0.0,1.0,0.0,17.784466522450312,0.5625,0.6666666666666666,4.217163326508746,0.28,0.0,18.91300000000001,3.18100000000004,32.89125769999998,7.538999999999987,8.197
1451.8013298,0.0142191,105,78,0,729,183,0.0,1.0,0.0,0.0,32.232999873805014,0.7428571428571429,3.36,5.677411370845432,0.14754098360655737,0.0,1.8344949999998335,9.630611799999997,4.988403699999935,17.0575816999999,7.9333406
1558.0021194,0.0032110999999999,117,80,0,1369,197,0.0,1.0,0.0,0.0,33.856663005926926,0.6837606837606838,1.6363636363636365,5.818647867496961,0.18781725888324874,0.0,4.277498400000013,8.485414199999923,9.26946399999997,15.148481199999878,7.908640200000001
1111.9670955,0.0829034999999999,74,61,0,169,135,0.0,0.0,1.0,0.0,26.31615964391579,0.8243243243243243,4.631578947368421,5.12992784003009,0.0962962962962963,0.0,4.0375485000001845,9.178919700000051,4.661515100000088,20.153173700000025,8.236793299999999
1702.0080961,0.0057239,135,86,0,2401,221,0.0,1.0,0.0,0.0,36.553433966164725,0.6370370370370371,2.769230769230769,6.045943596012513,0.22171945701357465,0.0,5.382226699999819,6.170704099999739,11.81605619999982,10.224259899999879,7.701394100000001
1840.2730854,0.0899129999999999,147,99,0,2304,246,0.0,0.0,0.0,1.0,39.260582430605055,0.673469387755102,8.75,6.265826556058271,0.1951219512195122,-1.0,3.3349146000000474,7.311738100000184,5.342914600000086,13.774914600000102,7.4807849
1555.709,0.197,121,76,1,2025,197,0.0,1.0,0.0,0.0,33.856663005926926,0.628099173553719,2.727272727272727,5.818647867496961,0.22842639593908629,0.0,7.8969999999999345,6.510999999999967,16.848918899999944,11.21699999999987,7.897
1326.5180544,0.0098952,92,76,0,256,168,1.0,0.0,0.0,0.0,30.446650444080973,0.8260869565217391,3.75,5.517848352762241,0.09523809523809523,1.0,-0.6126007999998819,8.799313399999846,0.8821505999999317,20.073331599999847,7.8959408
504.4053404,0.0027028,33,25,0,64,58,0.0,0.0,0.0,1.0,14.983685966957935,0.7575757575757576,1.875,3.8708766406277966,0.13793103448275862,-1.0,12.126360999999974,7.76908119999996,20.400811599999997,13.283011600000009,8.6966438
606.9109896,0.0080136,36,36,0,0,72,1.0,0.0,0.0,0.0,17.306994843688898,1.0,4.0,4.160167646103808,0.0,1.0,-0.6399963000000071,10.682493499999964,1.4430104000000483,24.533896400000117,8.4293193
1465.23342,0.0015921,110,73,0,1369,183,0.0,0.0,1.0,0.0,32.232999873805014,0.6636363636363637,5.76,5.677411370845432,0.20218579234972678,0.0,7.70087680000006,5.617224000000078,13.103448500000013,12.243457499999977,8.00674
219.357234,0.000108,13,14,0,1,27,0.0,1.0,0.0,0.0,8.999999999999998,1.0769230769230769,2.727272727272727,3.0,-0.037037037037037035,0.0,2.052323599999994,17.17961200000005,5.287861399999997,25.6532129,8.124342
1116.824,0.274,87,50,1,1369,137,0.0,1.0,0.0,0.0,26.575434761451795,0.5747126436781609,0.0,5.155136735475772,0.27007299270072993,0.0,11.740000000000009,3.4600000000000364,24.61225239999999,5.322999999999865,8.152000000000001
2047.725,0.57,173,112,1,3721,285,0.0,1.0,0.0,0.0,43.3075125595294,0.6473988439306358,1.6923076923076923,6.5808443652413935,0.21403508771929824,0.0,2.3229999999998654,6.613000000000284,5.760000000000218,11.787000000000262,7.185
1912.296,0.516,159,99,1,3600,258,0.0,0.0,0.0,1.0,40.527187962990446,0.6226415094339622,9.375,6.366096760416892,0.23255813953488372,-1.0,6.116999999999962,7.854769999999689,10.663999999999987,12.729150000000118,7.412
1874.4879888000005,0.0912744,151,101,0,2500,252,0.0,0.0,0.0,1.0,39.896398566905845,0.6688741721854304,8.552631578947368,6.316359597656378,0.1984126984126984,-1.0,3.3974018999995224,7.326011199999584,5.39918359999956,13.240011199999572,7.438444400000002
1357.9997784,0.0002838999999999,99,68,0,961,167,0.0,1.0,0.0,0.0,30.32571022328558,0.6868686868686869,7.67741935483871,5.506878446387352,0.18562874251497005,0.0,5.312090399999988,7.7712911999999505,11.664203000000043,13.774539800000184,8.1317352
1538.1267690000002,0.0013386,117,77,0,1600,194,0.0,0.0,0.0,1.0,33.51206218930888,0.6581196581196581,3.2142857142857144,5.788960372062403,0.20618556701030927,-1.0,7.551065999999764,7.231851000000006,13.184869799999888,13.046376199999713,7.928488500000001
291.8389524,4.42e-05,18,16,0,4,34,1.0,0.0,0.0,0.0,10.49508462297634,0.8888888888888888,1.3333333333333333,3.239611801277483,0.058823529411764705,1.0,6.370812600000022,6.985836100000029,14.877793200000042,16.875087599999972,8.583498599999999
212.388,0.594,23,10,1,169,33,0.0,1.0,0.0,0.0,10.288276478101775,0.43478260869565216,1.2,3.207534329995826,0.3939393939393939,0.0,21.750881800000002,1.3700000000000045,45.080183000000005,-1.093199999999996,6.436
1346.5913859999998,0.009758,94,76,0,324,170,1.0,0.0,0.0,0.0,30.687813601627905,0.8085106382978723,4.0,5.539658256754464,0.10588235294117647,1.0,-0.22468149999986053,8.442863900000248,1.7589260000002014,19.46058119999998,7.921125799999999
1272.061,0.161,87,74,1,169,161,0.0,1.0,0.0,0.0,29.59492547535442,0.8505747126436781,3.076923076923077,5.4401218254147965,0.08074534161490683,0.0,-0.6849999999999454,11.59806679999997,0.4800000000000182,20.578600900000083,7.901
600.3223659999999,0.0015819999999999,36,34,0,4,70,1.0,0.0,0.0,0.0,16.984992522418104,0.9444444444444444,3.4285714285714284,4.121285299808556,0.02857142857142857,1.0,1.8614999000001262,9.287936600000194,6.588623600000119,22.080928400000175,8.576033799999998
940.8731024,0.0083888,60,52,0,64,112,1.0,0.0,0.0,0.0,23.235142934254814,0.8666666666666667,1.6666666666666667,4.820284528350459,0.07142857142857142,1.0,0.8409639999999854,8.850833400000056,4.096313200000054,20.464786600000025,8.4006527
1158.6936273,0.0126336,78,63,0,225,141,0.0,0.0,1.0,0.0,27.09023308756464,0.8076923076923077,3.0588235294117645,5.2048278633942004,0.10638297872340426,0.0,4.322852500000181,9.454604700000118,5.071489500000098,20.458303800000067,8.2176853
1374.3178993,0.0149644999999999,97,76,0,441,173,0.0,1.0,0.0,0.0,31.047793084354215,0.7835051546391752,4.285714285714286,5.5720546555426225,0.12138728323699421,0.0,0.6366605000000618,10.628453900000068,2.848380700000007,18.80974570000012,7.9440341
1047.3657767999998,0.0905058,69,57,0,144,126,0.0,0.0,0.0,1.0,25.133156184720164,0.8260869565217391,4.55,5.0132979349645845,0.09523809523809523,-1.0,4.294832600000291,10.993955599999936,5.935228000000279,19.79459440000028,8.312426799999999
686.9517917000001,0.0002212,45,34,0,121,79,0.0,1.0,0.0,0.0,18.41131157020244,0.7555555555555555,2.727272727272727,4.290840427026207,0.13924050632911392,0.0,7.260536299999899,9.913344299999949,16.356676899999798,16.614192099999855,8.695592300000001
1269.473269,0.0031713999999999,98,59,0,1521,157,0.0,0.0,1.0,0.0,29.102687879321483,0.6020408163265306,5.76,5.394690712109591,0.2484076433121019,0.0,12.689289199999848,3.848730999999816,22.69748689999983,8.409730999999965,8.085817
364.56,0.48,21,27,1,36,48,0.0,0.0,0.0,1.0,13.207708995578505,1.2857142857142858,0.5,3.634241185664279,-0.125,-1.0,0.4900000000000091,19.600000000000023,-4.377149999999972,35.471934999999974,7.595
1203.1684142,0.0279375,81,68,0,169,149,0.0,1.0,0.0,0.0,28.105469568479982,0.8395061728395061,0.9333333333333333,5.301459192380904,0.087248322147651,0.0,-0.018414199999824632,12.161015800000087,2.378681400000005,20.667303100000026,8.0749558
1440.1308802,0.005249,104,77,0,729,181,0.0,0.0,1.0,0.0,31.997721191890314,0.7403846153846154,4.074074074074074,5.65665282582291,0.14917127071823205,0.0,3.9943659999999,7.659973399999899,5.306404999999813,16.88174059999983,7.9565242000000005
675.9297275,0.0012086999999999,48,31,0,289,79,0.0,0.0,1.0,0.0,18.41131157020244,0.6458333333333334,1.2,4.290840427026207,0.21518987341772153,0.0,14.275928499999964,4.746632499999919,24.56289759999993,11.222238100000027,8.5560725
243.9455131,0.0034471999999999,14,17,0,9,31,0.0,0.0,1.0,0.0,9.868272403218972,1.2142857142857142,2.0,3.1413806523913927,-0.0967741935483871,0.0,2.454771700000009,14.37147250000001,-0.009513099999992392,30.11142499999997,7.8692101
667.3441621000001,0.0028104999999999,42,35,0,49,77,0.0,0.0,1.0,0.0,18.099246023352887,0.8333333333333334,3.7333333333333334,4.254320865115005,0.09090909090909091,0.0,8.232440899999915,8.288671099999988,12.145905799999923,18.975890299999946,8.6668073
