Z,N,spinAndParity,betaMinus(keV),massExcess(keV),bindingEnergyLDMFit(keV),bindingEnergy(keV),bindingEnergyUncertainty,bindingEnergyLDMFitUncertainty,halflife,A,I,J,parity,S,L,d,P,K,np,nn,T,BEpA,BE,semf,error_semf,dz,error_dz
12,18,0+,6982.7,-8881.4,78.85,8054.43,4,4,1,30,0.2,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.1072325059538586,8,20,3.0,8.05443,241.6329,241.33451834041998,0.2983816595800306,241.39445106788577,0.23844893211423823
12,20,0+,10270.0,-829.0,7.84,7803.84,10,10,1,32,0.25,0.0,1.0,0.0,0.0,1,0.0,3.1748021039363987,8,20,4.0,7.80384,249.72288,247.18261886132723,2.5402611386727756,249.65963494969154,0.06324505030846694
12,20,0+,10270.0,-829.0,7.84,7803.84,10,10,1,32,0.25,0.0,1.0,0.0,0.0,1,0.0,3.1748021039363987,8,20,4.0,7.80384,249.72288,247.18261886132723,2.5402611386727756,249.65963494969154,0.06324505030846694
12,22,0+,11321.0,8323.0,-115.97,7550.39,20,20,1,34,0.29411764705882354,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.239611801277483,8,20,5.0,7.55039,256.71326,249.87026572870568,6.842994271294316,254.77734396016635,1.9359160398336428
12,22,0+,11321.0,8323.0,-115.97,7550.39,20,20,1,34,0.29411764705882354,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.239611801277483,8,20,5.0,7.55039,256.71326,249.87026572870568,6.842994271294316,254.77734396016635,1.9359160398336428
12,22,0+,11321.0,8323.0,-115.97,7550.39,20,20,1,34,0.29411764705882354,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.239611801277483,8,20,5.0,7.55039,256.71326,249.87026572870568,6.842994271294316,254.77734396016635,1.9359160398336428
12,21,3/2(-),13460.0,4963.0,-72.76,7636.44,8,8,1,33,0.2727272727272727,1.5,-1.0,0.5,1.0,0,0.799999840000032,3.207534329995826,8,20,4.5,7.6364399999999995,252.00251999999998,246.79576828382432,5.20675171617566,250.98393039971157,1.0185896002884078
12,21,3/2(-),13460.0,4963.0,-72.76,7636.44,8,8,1,33,0.2727272727272727,1.5,-1.0,0.5,1.0,0,0.799999840000032,3.207534329995826,8,20,4.5,7.6364399999999995,252.00251999999998,246.79576828382432,5.20675171617566,250.98393039971157,1.0185896002884078
12,21,3/2(-),13460.0,4963.0,-72.76,7636.44,8,8,1,33,0.2727272727272727,1.5,-1.0,0.5,1.0,0,0.799999840000032,3.207534329995826,8,20,4.5,7.6364399999999995,252.00251999999998,246.79576828382432,5.20675171617566,250.98393039971157,1.0185896002884078
12,24,0+,14400.0,20400.0,-219.0,7244.0,19,19,1,36,0.3333333333333333,0.0,1.0,0.0,0.0,1,1.9999997500000315,3.3019272488946263,8,20,6.0,7.244,260.784,249.93682863482388,10.84717136517611,258.91112855540376,1.8728714445962282
12,24,0+,14400.0,20400.0,-219.0,7244.0,19,19,1,36,0.3333333333333333,0.0,1.0,0.0,0.0,1,1.9999997500000315,3.3019272488946263,8,20,6.0,7.244,260.784,249.93682863482388,10.84717136517611,258.91112855540376,1.8728714445962282
12,24,0+,14400.0,20400.0,-219.0,7244.0,19,19,1,36,0.3333333333333333,0.0,1.0,0.0,0.0,1,1.9999997500000315,3.3019272488946263,8,20,6.0,7.244,260.784,249.93682863482388,10.84717136517611,258.91112855540376,1.8728714445962282
12,24,0+,14400.0,20400.0,-219.0,7244.0,19,19,1,36,0.3333333333333333,0.0,1.0,0.0,0.0,1,1.9999997500000315,3.3019272488946263,8,20,6.0,7.244,260.784,249.93682863482388,10.84717136517611,258.91112855540376,1.8728714445962282
12,23,(5/2-),15900.0,15600.0,-182.0,7356.0,8,8,1,35,0.3142857142857143,2.5,-1.0,-0.5,3.0,0,1.71428546938779,3.2710663101885897,8,20,5.5,7.356,257.46,248.17395389421972,9.286046105780258,255.57810345707128,1.8818965429287005
12,23,(5/2-),15900.0,15600.0,-182.0,7356.0,8,8,1,35,0.3142857142857143,2.5,-1.0,-0.5,3.0,0,1.71428546938779,3.2710663101885897,8,20,5.5,7.356,257.46,248.17395389421972,9.286046105780258,255.57810345707128,1.8818965429287005
12,23,(5/2-),15900.0,15600.0,-182.0,7356.0,8,8,1,35,0.3142857142857143,2.5,-1.0,-0.5,3.0,0,1.71428546938779,3.2710663101885897,8,20,5.5,7.356,257.46,248.17395389421972,9.286046105780258,255.57810345707128,1.8818965429287005
12,23,(5/2-),15900.0,15600.0,-182.0,7356.0,8,8,1,35,0.3142857142857143,2.5,-1.0,-0.5,3.0,0,1.71428546938779,3.2710663101885897,8,20,5.5,7.356,257.46,248.17395389421972,9.286046105780258,255.57810345707128,1.8818965429287005
12,26,0+,17600.0,34100.0,-326.0,6928.0,13,13,1,38,0.3684210526315789,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.361975406798963,8,28,7.0,6.928,263.264,247.8073015509957,15.456698449004307,262.81588004904734,0.4481199509526732
12,26,0+,17600.0,34100.0,-326.0,6928.0,13,13,1,38,0.3684210526315789,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.361975406798963,8,28,7.0,6.928,263.264,247.8073015509957,15.456698449004307,262.81588004904734,0.4481199509526732
12,26,0+,17600.0,34100.0,-326.0,6928.0,13,13,1,38,0.3684210526315789,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.361975406798963,8,28,7.0,6.928,263.264,247.8073015509957,15.456698449004307,262.81588004904734,0.4481199509526732
12,26,0+,17600.0,34100.0,-326.0,6928.0,13,13,1,38,0.3684210526315789,0.0,1.0,0.0,0.0,1,1.3333331111111482,3.361975406798963,8,28,7.0,6.928,263.264,247.8073015509957,15.456698449004307,262.81588004904734,0.4481199509526732
12,25,(7/2-),18400.0,28200.0,-294.0,7055.0,19,19,1,37,0.35135135135135137,3.5,-1.0,0.5,3.0,0,1.71428546938779,3.332221851645953,8,28,6.5,7.055,261.03499999999997,247.15084616920333,13.884153830796635,259.5951100837544,1.4398899162455905
12,25,(7/2-),18400.0,28200.0,-294.0,7055.0,19,19,1,37,0.35135135135135137,3.5,-1.0,0.5,3.0,0,1.71428546938779,3.332221851645953,8,28,6.5,7.055,261.03499999999997,247.15084616920333,13.884153830796635,259.5951100837544,1.4398899162455905
12,25,(7/2-),18400.0,28200.0,-294.0,7055.0,19,19,1,37,0.35135135135135137,3.5,-1.0,0.5,3.0,0,1.71428546938779,3.332221851645953,8,28,6.5,7.055,261.03499999999997,247.15084616920333,13.884153830796635,259.5951100837544,1.4398899162455905
12,25,(7/2-),18400.0,28200.0,-294.0,7055.0,19,19,1,37,0.35135135135135137,3.5,-1.0,0.5,3.0,0,1.71428546938779,3.332221851645953,8,28,6.5,7.055,261.03499999999997,247.15084616920333,13.884153830796635,259.5951100837544,1.4398899162455905
12,28,0+,20700.0,49600.0,-424.0,6598.0,13,13,1,40,0.4,0.0,1.0,0.0,0.0,1,0.0,3.4199518933533937,8,28,8.0,6.598,263.92,243.82098577981066,20.09901422018936,267.1162999934075,-3.1962999934074787
12,28,0+,20700.0,49600.0,-424.0,6598.0,13,13,1,40,0.4,0.0,1.0,0.0,0.0,1,0.0,3.4199518933533937,8,28,8.0,6.598,263.92,243.82098577981066,20.09901422018936,267.1162999934075,-3.1962999934074787
12,28,0+,20700.0,49600.0,-424.0,6598.0,13,13,1,40,0.4,0.0,1.0,0.0,0.0,1,0.0,3.4199518933533937,8,28,8.0,6.598,263.92,243.82098577981066,20.09901422018936,267.1162999934075,-3.1962999934074787
12,28,0+,20700.0,49600.0,-424.0,6598.0,13,13,1,40,0.4,0.0,1.0,0.0,0.0,1,0.0,3.4199518933533937,8,28,8.0,6.598,263.92,243.82098577981066,20.09901422018936,267.1162999934075,-3.1962999934074787
12,9,5/2+,-16200.0,10903.9,43.16,7105.03,4,4,1,21,-0.14285714285714285,2.5,1.0,0.5,2.0,0,0.799999840000032,2.7589241763811203,8,8,1.5,7.10503,149.20563,148.40257527721354,0.8030547227864702,149.2445568407653,-0.038926840765299175
12,9,5/2+,-16200.0,10903.9,43.16,7105.03,4,4,1,21,-0.14285714285714285,2.5,1.0,0.5,2.0,0,0.799999840000032,2.7589241763811203,8,8,1.5,7.10503,149.20563,148.40257527721354,0.8030547227864702,149.2445568407653,-0.038926840765299175
12,9,5/2+,-16200.0,10903.9,43.16,7105.03,4,4,1,21,-0.14285714285714285,2.5,1.0,0.5,2.0,0,0.799999840000032,2.7589241763811203,8,8,1.5,7.10503,149.20563,148.40257527721354,0.8030547227864702,149.2445568407653,-0.038926840765299175
13,9,4+,-15400.0,18200.0,-132.0,6782.0,18,18,1,22,-0.18181818181818182,4.0,1.0,-0.5,4.5,-1,0.8333331944444675,2.802039330655387,8,8,2.0,6.782,149.204,144.73674939342214,4.467250606577863,150.49468726992976,-1.290687269929748
13,9,4+,-15400.0,18200.0,-132.0,6782.0,18,18,1,22,-0.18181818181818182,4.0,1.0,-0.5,4.5,-1,0.8333331944444675,2.802039330655387,8,8,2.0,6.782,149.204,144.73674939342214,4.467250606577863,150.49468726992976,-1.290687269929748
13,9,4+,-15400.0,18200.0,-132.0,6782.0,18,18,1,22,-0.18181818181818182,4.0,1.0,-0.5,4.5,-1,0.8333331944444675,2.802039330655387,8,8,2.0,6.782,149.204,144.73674939342214,4.467250606577863,150.49468726992976,-1.290687269929748
13,9,4+,-15400.0,18200.0,-132.0,6782.0,18,18,1,22,-0.18181818181818182,4.0,1.0,-0.5,4.5,-1,0.8333331944444675,2.802039330655387,8,8,2.0,6.782,149.204,144.73674939342214,4.467250606577863,150.49468726992976,-1.290687269929748
13,22,(5/2+),14170.0,-224.0,-9.22,7787.12,21,21,1,35,0.2571428571428571,2.5,1.0,0.5,2.0,0,1.428571224489825,3.2710663101885897,8,20,4.5,7.78712,272.5492,269.44958090365884,3.0996190963411436,272.27043244829605,0.2787675517039361
13,22,(5/2+),14170.0,-224.0,-9.22,7787.12,21,21,1,35,0.2571428571428571,2.5,1.0,0.5,2.0,0,1.428571224489825,3.2710663101885897,8,20,4.5,7.78712,272.5492,269.44958090365884,3.0996190963411436,272.27043244829605,0.2787675517039361
13,22,(5/2+),14170.0,-224.0,-9.22,7787.12,21,21,1,35,0.2571428571428571,2.5,1.0,0.5,2.0,0,1.428571224489825,3.2710663101885897,8,20,4.5,7.78712,272.5492,269.44958090365884,3.0996190963411436,272.27043244829605,0.2787675517039361
13,20,(5/2)+,12017.0,-8497.0,58.65,8020.62,21,21,1,33,0.21212121212121213,2.5,1.0,0.5,2.0,0,0.0,3.207534329995826,8,20,3.5,8.02062,264.68046,263.95031659507424,0.7301434049257409,265.1125975376913,-0.4321375376912897
13,20,(5/2)+,12017.0,-8497.0,58.65,8020.62,21,21,1,33,0.21212121212121213,2.5,1.0,0.5,2.0,0,0.0,3.207534329995826,8,20,3.5,8.02062,264.68046,263.95031659507424,0.7301434049257409,265.1125975376913,-0.4321375376912897
13,21,(4-),16994.1,-2997.6,13.51,7860.35,6,6,1,34,0.23529411764705882,4.0,-1.0,-0.5,4.5,-1,0.8333331944444675,3.239611801277483,8,20,4.0,7.86035,267.25190000000003,265.0294829176583,2.2224170823417353,267.86467113729816,-0.6127711372981253
13,11,4+,-10794.0,-48.81,10.418,7649.581,10,10,1,24,-0.08333333333333333,4.0,1.0,-0.5,4.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,11,4+,-10794.0,-48.81,10.418,7649.581,10,10,1,24,-0.08333333333333333,4.0,1.0,-0.5,4.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,11,4+,-10794.0,-48.81,10.418,7649.581,10,10,1,24,-0.08333333333333333,4.0,1.0,-0.5,4.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,11,1+,-10794.0,376.99,10.418,7649.581,10,10,1,24,-0.08333333333333333,1.0,1.0,-0.5,1.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,11,1+,-10794.0,376.99,10.418,7649.581,10,10,1,24,-0.08333333333333333,1.0,1.0,-0.5,1.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,11,1+,-10794.0,376.99,10.418,7649.581,10,10,1,24,-0.08333333333333333,1.0,1.0,-0.5,1.5,-1,1.8749997656250295,2.8844991406148166,8,8,1.0,7.649581,183.589944,182.00703165201526,1.5829123479847453,184.48348721575002,-0.8935432157500145
13,12,5/2+,-12743.0,-8915.97,39.46,8021.137,3,3,1,25,-0.04,2.5,1.0,0.5,2.0,0,2.2222219753086696,2.924017738212866,8,8,0.5,8.021137,200.528425,199.5164087101548,1.0120162898452065,197.79204443982698,2.736380560173018
13,10,5/2+,-17200.0,6748.1,8.173,7335.728,15,15,1,23,-0.13043478260869565,2.5,1.0,0.5,2.0,0,1.428571224489825,2.8438669798515654,8,8,1.5,7.3357280000000005,168.721744,167.15264726672802,1.5690967332719765,165.9751924581348,2.7465515418651876
13,10,5/2+,-17200.0,6748.1,8.173,7335.728,15,15,1,23,-0.13043478260869565,2.5,1.0,0.5,2.0,0,1.428571224489825,2.8438669798515654,8,8,1.5,7.3357280000000005,168.721744,167.15264726672802,1.5690967332719765,165.9751924581348,2.7465515418651876
13,15,3+,4642.08,-16850.72,34.6302,8309.8969,18,18,1,28,0.07142857142857142,3.0,1.0,-0.5,3.5,-1,2.499999750000025,3.0365889718756622,8,20,1.0,8.3098969,232.6771132,231.39532801870283,1.281785181297181,232.66158972438564,0.015523475614372728
13,16,5/2+,3687.3,-18207.8,78.864,8348.465,12,12,1,29,0.10344827586206896,2.5,1.0,0.5,2.0,0,2.2222219753086696,3.072316825685847,8,20,1.5,8.348465000000001,242.10548500000002,242.0098351081795,0.09564989182052841,241.94453300043318,0.1609519995668336
13,13,5+,-5069.14,-12210.14,15.58,8149.765,3,3,1,26,0.0,5.0,1.0,-0.5,5.5,-1,2.499999750000025,2.9624960684073702,8,8,0.0,8.149765,211.89389,210.24077371518882,1.6531162848111762,214.53043471964696,-2.636544719646963
13,13,0+,-5069.14,-11981.84,15.58,8149.765,3,3,1,26,0.0,0.0,1.0,-0.5,0.5,-1,2.499999750000025,2.9624960684073702,8,8,0.0,8.149765,211.89389,210.24077371518882,1.6531162848111762,214.53043471964696,-2.636544719646963
13,14,5/2+,-4812.36,-17196.86,43.1873,8331.5533,18,18,0,27,0.037037037037037035,2.5,1.0,0.5,2.0,0,2.7272724793388656,3.0,8,8,0.5,8.3315533,224.95193909999998,223.91274074074084,1.0391983592591316,225.7655382854014,-0.8135991854014151
13,19,1+,12978.0,-11099.0,37.23,8100.34,22,22,1,32,0.1875,1.0,1.0,-0.5,1.5,-1,0.8333331944444675,3.1748021039363987,8,20,3.0,8.100340000000001,259.21088000000003,257.84247639645827,1.3684036035417648,258.89502345612675,0.31585654387328077
13,19,1+,12978.0,-11099.0,37.23,8100.34,22,22,1,32,0.1875,1.0,1.0,-0.5,1.5,-1,0.8333331944444675,3.1748021039363987,8,20,3.0,8.100340000000001,259.21088000000003,257.84247639645827,1.3684036035417648,258.89502345612675,0.31585654387328077
13,17,3+,8568.8,-15864.1,49.63,8261.1,6,6,1,30,0.13333333333333333,3.0,1.0,-0.5,3.5,-1,1.8749997656250295,3.1072325059538586,8,20,2.0,8.2611,247.83300000000003,246.90452918217795,0.928470817822074,247.210215634437,0.6227843655630352
13,18,5/2(+),7998.3,-14950.7,83.48,8225.52,7,7,1,31,0.16129032258064516,2.5,1.0,0.5,2.0,0,1.428571224489825,3.1413806523913927,8,20,2.5,8.225520000000001,254.99112000000005,255.04391652560437,-0.05279652560432169,254.66369193217608,0.3274280678239734
13,18,5/2(+),7998.3,-14950.7,83.48,8225.52,7,7,1,31,0.16129032258064516,2.5,1.0,0.5,2.0,0,1.428571224489825,3.1413806523913927,8,20,2.5,8.225520000000001,254.99112000000005,255.04391652560437,-0.05279652560432169,254.66369193217608,0.3274280678239734
14,30,0+,18200.0,29300.0,-334.0,7156.0,11,11,1,44,0.36363636363636365,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.530348335326063,8,28,8.0,7.156,314.864,297.13894109114835,17.725058908851622,316.97386157172843,-2.109861571728459
14,30,0+,18200.0,29300.0,-334.0,7156.0,11,11,1,44,0.36363636363636365,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.530348335326063,8,28,8.0,7.156,314.864,297.13894109114835,17.725058908851622,316.97386157172843,-2.109861571728459
14,30,0+,18200.0,29300.0,-334.0,7156.0,11,11,1,44,0.36363636363636365,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.530348335326063,8,28,8.0,7.156,314.864,297.13894109114835,17.725058908851622,316.97386157172843,-2.109861571728459
14,30,0+,18200.0,29300.0,-334.0,7156.0,11,11,1,44,0.36363636363636365,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.530348335326063,8,28,8.0,7.156,314.864,297.13894109114835,17.725058908851622,316.97386157172843,-2.109861571728459
14,12,0+,-18110.0,-7141.0,39.574,7924.708,4,4,1,26,-0.07692307692307693,0.0,1.0,0.0,0.0,1,2.399999760000024,2.9624960684073702,8,8,1.0,7.924708,206.042408,205.11199275916945,0.9304152408305413,206.27163038286378,-0.2292223828637816
14,13,5/2+,-11725.0,-12384.5,14.329,8124.342,4,4,1,27,-0.037037037037037035,2.5,1.0,0.5,2.0,0,2.7272724793388656,3.0,8,8,0.5,8.124342,219.357234,217.72474074074083,1.6324932592591779,220.21932390978773,-0.862089909787727
14,10,0+,-23300.0,10745.0,-59.3,7167.2,8,8,1,24,-0.16666666666666666,0.0,1.0,0.0,0.0,1,1.4999998125000236,2.8844991406148166,8,8,2.0,7.1672,172.0128,168.87023178905906,3.1425682109409365,171.79459436511783,0.2182056348821675
14,10,0+,-23300.0,10745.0,-59.3,7167.2,8,8,1,24,-0.16666666666666666,0.0,1.0,0.0,0.0,1,1.4999998125000236,2.8844991406148166,8,8,2.0,7.1672,172.0128,168.87023178905906,3.1425682109409365,171.79459436511783,0.2182056348821675
14,11,5/2+,-16400.0,3827.0,21.5,7480.1,4,4,1,25,-0.12,2.5,1.0,0.5,2.0,0,1.9999997777778027,2.924017738212866,8,8,1.5,7.4801,187.0025,185.74361001533356,1.258889984666439,187.44886572837476,-0.44636572837475796
14,11,5/2+,-16400.0,3827.0,21.5,7480.1,4,4,1,25,-0.12,2.5,1.0,0.5,2.0,0,1.9999997777778027,2.924017738212866,8,8,1.5,7.4801,187.0025,185.74361001533356,1.258889984666439,187.44886572837476,-0.44636572837475796
14,16,0+,-4232.11,-24432.962,43.8113,8520.6549,8,8,0,30,0.06666666666666667,0.0,1.0,0.0,0.0,1,2.399999760000024,3.1072325059538586,8,20,1.0,8.5206549,255.61964700000001,254.59186133027964,1.027785669720373,255.97775603097622,-0.35810903097620894
14,17,3/2+,1491.51,-22949.04,41.2584,8458.2916,14,14,1,31,0.0967741935483871,1.5,1.0,-0.5,2.0,0,1.9999997777778027,3.1413806523913927,8,20,1.5,8.4582916,262.20703960000003,261.10860656130257,1.0984330386974648,261.9951854426977,0.2118541573023549
14,14,0+,-14344.9,-21492.7971,-44.28346,8447.7445,20,20,0,28,0.0,0.0,1.0,0.0,0.0,1,2.999999750000021,3.0365889718756622,8,8,0.0,8.4477445,236.53684600000003,233.13174888582978,3.405097114170246,237.6602481593902,-1.1234021593901673
14,15,1/2+,-4942.2,-21895.0815,-14.86583,8448.6361,20,20,0,29,0.034482758620689655,0.5,1.0,0.5,0.0,0,2.7272724793388656,3.072316825685847,8,20,0.5,8.4486361,245.0104469,242.3674895255894,2.6429573744105994,245.4378202273905,-0.42737332739048384
14,18,0+,227.2,-24077.7,57.034,8481.469,9,9,1,32,0.125,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.1748021039363987,8,20,2.0,8.481468999999999,271.40700799999996,270.7378234910155,0.6691845089844719,270.80763200736254,0.5993759926374196
14,19,3/2+,5823.0,-20514.3,49.704,8361.06,21,21,1,33,0.15151515151515152,1.5,1.0,-0.5,2.0,0,0.857142734693895,3.207534329995826,8,20,2.5,8.36106,275.91498,275.03542069993847,0.879559300061544,275.6722405434961,0.24273945650389805
14,23,(5/2-),12420.0,-6570.0,3.0,7953.0,3,3,1,37,0.24324324324324326,2.5,-1.0,-0.5,3.0,0,1.9999997777778027,3.332221851645953,8,20,4.5,7.953,294.261,291.61565216572905,2.6453478342709786,295.1007078904744,-0.839707890474358
14,23,(5/2-),12420.0,-6570.0,3.0,7953.0,3,3,1,37,0.24324324324324326,2.5,-1.0,-0.5,3.0,0,1.9999997777778027,3.332221851645953,8,20,4.5,7.953,294.261,291.61565216572905,2.6453478342709786,295.1007078904744,-0.839707890474358
14,23,(5/2-),12420.0,-6570.0,3.0,7953.0,3,3,1,37,0.24324324324324326,2.5,-1.0,-0.5,3.0,0,1.9999997777778027,3.332221851645953,8,20,4.5,7.953,294.261,291.61565216572905,2.6453478342709786,295.1007078904744,-0.839707890474358
14,24,0+,10450.0,-4170.0,-34.0,7893.0,3,3,1,38,0.2631578947368421,0.0,1.0,0.0,0.0,1,2.399999760000024,3.361975406798963,8,20,5.0,7.893,299.93399999999997,295.799070832512,4.134929167487996,300.4108316919718,-0.4768316919718245
14,24,0+,10450.0,-4170.0,-34.0,7893.0,3,3,1,38,0.2631578947368421,0.0,1.0,0.0,0.0,1,2.399999760000024,3.361975406798963,8,20,5.0,7.893,299.93399999999997,295.799070832512,4.134929167487996,300.4108316919718,-0.4768316919718245
14,22,0+,7810.0,-12440.0,37.9,8112.5,20,20,1,36,0.2222222222222222,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.3019272488946263,8,20,4.0,8.1125,292.05,290.68051666302824,1.3694833369717685,292.42972440872313,-0.37972440872312063
14,22,0+,7810.0,-12440.0,37.9,8112.5,20,20,1,36,0.2222222222222222,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.3019272488946263,8,20,4.0,8.1125,292.05,290.68051666302824,1.3694833369717685,292.42972440872313,-0.37972440872312063
14,28,0+,15700.0,16800.0,-228.0,7410.0,7,7,1,42,0.3333333333333333,0.0,1.0,0.0,0.0,1,0.0,3.4760266448864496,8,28,7.0,7.41,311.22,298.68637965073856,12.533620349261469,315.4491049837161,-4.22910498371607
14,28,0+,15700.0,16800.0,-228.0,7410.0,7,7,1,42,0.3333333333333333,0.0,1.0,0.0,0.0,1,0.0,3.4760266448864496,8,28,7.0,7.41,311.22,298.68637965073856,12.533620349261469,315.4491049837161,-4.22910498371607
14,28,0+,15700.0,16800.0,-228.0,7410.0,7,7,1,42,0.3333333333333333,0.0,1.0,0.0,0.0,1,0.0,3.4760266448864496,8,28,7.0,7.41,311.22,298.68637965073856,12.533620349261469,315.4491049837161,-4.22910498371607
14,28,0+,15700.0,16800.0,-228.0,7410.0,7,7,1,42,0.3333333333333333,0.0,1.0,0.0,0.0,1,0.0,3.4760266448864496,8,28,7.0,7.41,311.22,298.68637965073856,12.533620349261469,315.4491049837161,-4.22910498371607
14,26,0+,13810.0,5670.0,-125.0,7656.0,3,3,1,40,0.3,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.4199518933533937,8,28,6.0,7.656,306.24,298.34224245439077,7.897757545609238,307.89814377422664,-1.6581437742266303
14,26,0+,13810.0,5670.0,-125.0,7656.0,3,3,1,40,0.3,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.4199518933533937,8,28,6.0,7.656,306.24,298.34224245439077,7.897757545609238,307.89814377422664,-1.6581437742266303
14,26,0+,13810.0,5670.0,-125.0,7656.0,3,3,1,40,0.3,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.4199518933533937,8,28,6.0,7.656,306.24,298.34224245439077,7.897757545609238,307.89814377422664,-1.6581437742266303
14,26,0+,13810.0,5670.0,-125.0,7656.0,3,3,1,40,0.3,0.0,1.0,0.0,0.0,1,1.4999998125000236,3.4199518933533937,8,28,6.0,7.656,306.24,298.34224245439077,7.897757545609238,307.89814377422664,-1.6581437742266303
14,20,0+,4557.0,-19991.7,49.477,8337.166,24,24,1,34,0.17647058823529413,0.0,1.0,0.0,0.0,1,0.0,3.239611801277483,8,20,3.0,8.337166,283.463644,282.52101510987467,0.9426288901253201,283.3252590312302,0.1383849687697989
15,25,(2-:3-),14700.0,-8140.0,-58.0,7981.4,21,21,1,40,0.25,-1.0,-1.0,-0.5,-0.5,-1,1.8749997656250295,3.4199518933533937,20,28,5.0,7.9814,319.256,314.2218129999535,5.034187000046472,319.36577171937705,-0.10977171937707908
15,25,(2-:3-),14700.0,-8140.0,-58.0,7981.4,21,21,1,40,0.25,-1.0,-1.0,-0.5,-0.5,-1,1.8749997656250295,3.4199518933533937,20,28,5.0,7.9814,319.256,314.2218129999535,5.034187000046472,319.36577171937705,-0.10977171937707908
15,25,(2-:3-),14700.0,-8140.0,-58.0,7981.4,21,21,1,40,0.25,-1.0,-1.0,-0.5,-0.5,-1,1.8749997656250295,3.4199518933533937,20,28,5.0,7.9814,319.256,314.2218129999535,5.034187000046472,319.36577171937705,-0.10977171937707908
15,23,(0-:4-),12240.0,-14620.0,25.5,8147.3,19,19,1,38,0.21052631578947367,-1.0,-1.0,-0.5,-0.5,-1,1.8749997656250295,3.361975406798963,20,20,4.0,8.1473,309.5974,307.93820015460176,1.6591998453982342,309.79546775770075,-0.19806775770075546
15,23,(0-:4-),12240.0,-14620.0,25.5,8147.3,19,19,1,38,0.21052631578947367,-1.0,-1.0,-0.5,-0.5,-1,1.8749997656250295,3.361975406798963,20,20,4.0,8.1473,309.5974,307.93820015460176,1.6591998453982342,309.79546775770075,-0.19806775770075546
15,28,(1/2+),17200.0,5000.0,-154.0,7681.0,7,7,1,43,0.3023255813953488,0.5,1.0,0.5,0.0,0,0.0,3.503398060386724,20,28,6.5,7.681,330.283,320.8096537263608,9.473346273639208,333.8389805671307,-3.555980567130689
15,28,(1/2+),17200.0,5000.0,-154.0,7681.0,7,7,1,43,0.3023255813953488,0.5,1.0,0.5,0.0,0,0.0,3.503398060386724,20,28,6.5,7.681,330.283,320.8096537263608,9.473346273639208,333.8389805671307,-3.555980567130689
