Z,elem,A,N,Rav,delta_Rav,x,ee,eo,oe,oo,t,h,P,K,S,d,diff
12,Mg,31,19,3.1486,0.0076,49,0.0,1.0,0.0,0.0,9.868272403218972,0.631578947368421,0.799999840000032,3.1413806523913927,0.22580645161290322,0.0,0.05709010827532168
81,Tl,201,120,5.4573,0.0029,1521,0.0,0.0,1.0,0.0,34.3134225418098,0.675,0.857142734693895,5.857766002650652,0.19402985074626866,0.0,-0.00831620296235247
37,Rb,95,58,4.3391,0.0248,441,0.0,0.0,1.0,0.0,20.820080460021323,0.6379310344827587,4.235293868512125,4.562902635386966,0.22105263157894736,0.0,-0.00624803927128692
31,Ga,74,43,4.0395,0.0045,144,0.0,0.0,0.0,1.0,17.626028979376553,0.7209302325581395,2.0999997900000213,4.198336453808407,0.16216216216216217,-1.0,0.015190210169450324
12,Mg,26,14,3.0337,0.0018,4,1.0,0.0,0.0,0.0,8.776382955329126,0.8571428571428571,2.399999760000024,2.9624960684073702,0.07692307692307693,1.0,-0.04279042078192674
82,Pb,208,126,5.5012,0.0013,1936,1.0,0.0,0.0,0.0,35.105531821316504,0.6507936507936508,0.0,5.9249921368147405,0.21153846153846154,1.0,0.0067760029447443415
39,Y,88,49,4.2441,0.0021,100,0.0,0.0,0.0,1.0,19.7843497729948,0.7959183673469388,0.9166665902777842,4.4479601811386305,0.11363636363636363,-1.0,-0.013643838263622143
60,Nd,142,82,4.9123,0.0025,484,1.0,0.0,0.0,0.0,27.218168369146653,0.7317073170731707,0.0,5.217103446276167,0.15492957746478872,1.0,0.016125016497944955
81,Tl,194,113,5.4259,0.0046,1024,0.0,0.0,0.0,1.0,33.51206218930888,0.7168141592920354,0.9285713622449028,5.788960372062403,0.16494845360824742,-1.0,-0.002850477125329043
52,Te,124,72,4.7183,0.0029,400,1.0,0.0,0.0,0.0,24.8664882538245,0.7222222222222222,1.6666665277777895,4.986630952238645,0.16129032258064516,1.0,0.0027110784702060187
46,Pd,102,56,4.4827,0.0044,100,1.0,0.0,0.0,0.0,21.830655745813875,0.8214285714285714,2.399999760000024,4.672328728355259,0.09803921568627451,1.0,-0.015454225986034409
55,Cs,125,70,4.788,0.0062,225,0.0,0.0,1.0,0.0,24.999999999999996,0.7857142857142857,3.5294115570934377,4.999999999999999,0.12,0.0,-0.00910704736287915
72,Hf,179,107,5.3408,0.0031,1225,0.0,1.0,0.0,0.0,31.7615743032901,0.6728971962616822,6.55172391200952,5.635740794544236,0.19553072625698323,0.0,-0.03792643441820598
54,Xe,124,70,4.7661,0.0055,256,1.0,0.0,0.0,0.0,24.8664882538245,0.7714285714285715,2.9999998125000116,4.986630952238645,0.12903225806451613,1.0,-0.0015726625922845017
68,Er,154,86,5.1129,0.0268,324,1.0,0.0,0.0,0.0,28.730762177301624,0.7906976744186046,3.1111109382716142,5.3601084109653625,0.11688311688311688,1.0,-0.0059502012255157055
62,Sm,140,78,4.9565,0.0034,256,1.0,0.0,0.0,0.0,26.9619949977585,0.7948717948717948,2.9999998125000116,5.1924941018511035,0.11428571428571428,1.0,-0.009593422752108616
31,Ga,78,47,4.0453,0.0072,256,0.0,0.0,0.0,1.0,18.25561221028858,0.6595744680851063,1.4999997500000417,4.272658681697917,0.20512820512820512,-1.0,0.000388276226028772
19,K,41,22,3.4489,0.0157,9,0.0,0.0,1.0,0.0,11.890202136872691,0.8636363636363636,0.6666664444445185,3.4482172403827303,0.07317073170731707,0.0,0.021507348335416676
57,La,139,82,4.855,0.0049,625,0.0,0.0,1.0,0.0,26.833451212355452,0.6951219512195121,0.0,5.180101467380292,0.17985611510791366,0.0,0.013582836255186415
71,Lu,162,91,5.2398,0.0317,400,0.0,0.0,0.0,1.0,29.717345240051635,0.7802197802197802,4.949999752500013,5.451361778496419,0.12345679012345678,-1.0,0.007459345217719182
31,Ga,68,37,3.985,0.0048,36,0.0,0.0,0.0,1.0,16.659908371007916,0.8378378378378378,2.2499998125000156,4.081655101917348,0.08823529411764706,-1.0,0.003700344250004761
88,Ra,232,144,5.7714,0.0375,3136,1.0,0.0,0.0,0.0,37.75652270956944,0.6111111111111112,4.499999812500008,6.144633651371694,0.2413793103448276,1.0,0.0031562532103306395
63,Eu,144,81,4.9612,0.0091,324,0.0,0.0,0.0,1.0,27.47314182127996,0.7777777777777778,0.9285713622449028,5.241482788417793,0.125,-1.0,-0.0008110145214876852
19,K,43,24,3.4497,0.01,25,0.0,0.0,1.0,0.0,12.273797969521459,0.7916666666666666,0.799999840000032,3.503398060386724,0.11627906976744186,0.0,0.005568727576066301
11,Na,24,13,2.9735,0.0169,4,0.0,0.0,0.0,1.0,8.320335292207616,0.8461538461538461,1.8749997656250295,2.8844991406148166,0.08333333333333333,-1.0,-0.032464291840816006
35,Br,81,46,4.1599,0.0021,121,0.0,0.0,1.0,0.0,18.720754407467133,0.7608695652173914,2.545454314049608,4.3267487109222245,0.13580246913580246,0.0,-0.005097842970637423
16,S,34,18,3.2847,0.0021,4,1.0,0.0,0.0,0.0,10.49508462297634,0.8888888888888888,1.3333331111111482,3.239611801277483,0.058823529411764705,1.0,0.0030788404253589974
60,Nd,145,85,4.9535,0.0028,625,0.0,1.0,0.0,0.0,27.600185534004485,0.7058823529411765,2.3076921301775286,5.253587872492901,0.1724137931034483,0.0,-0.0076046978991684
52,Te,125,73,4.7204,0.003,441,0.0,1.0,0.0,0.0,24.999999999999996,0.7123287671232876,1.6363634876033195,4.999999999999999,0.168,0.0,-0.0012192587169970182
37,Rb,82,45,4.216,0.0042,64,0.0,0.0,0.0,1.0,18.874519380186243,0.8222222222222222,3.214285484693894,4.344481485768611,0.0975609756097561,-1.0,-0.006385420472660108
80,Hg,205,125,5.4776,0.0038,2025,0.0,1.0,0.0,0.0,34.76716195915227,0.64,0.6666664444445185,5.896368539970366,0.21951219512195122,0.0,0.0022514279248264657
38,Sr,89,51,4.2407,0.0023,169,0.0,1.0,0.0,0.0,19.93394876854618,0.7450980392156863,0.9090908264462886,4.464745095584537,0.14606741573033707,0.0,-0.0058196891473754064
82,Pb,187,105,5.4079,0.0026,529,0.0,1.0,0.0,0.0,32.70100281537152,0.780952380952381,0.0,5.718479064871316,0.12299465240641712,0.0,0.025635773203937617
18,Ar,40,22,3.4274,0.0026,16,1.0,0.0,0.0,0.0,11.696070952851462,0.8181818181818182,0.9999997500000625,3.4199518933533937,0.1,1.0,0.035942348579972805
49,In,119,70,4.6407,0.004,441,0.0,0.0,1.0,0.0,24.193459516997326,0.7,0.9230768520710114,4.9186847344587274,0.17647058823529413,0.0,0.013572398357467819
80,Hg,190,110,5.4158,0.0037,900,1.0,0.0,0.0,0.0,33.0498176243004,0.7272727272727273,1.7777776790123512,5.748897078944831,0.15789473684210525,1.0,0.0008550150477635299
78,Pt,195,117,5.427,0.0026,1521,0.0,1.0,0.0,0.0,33.62712520483358,0.6666666666666666,2.769230556213034,5.798889997648997,0.2,0.0,-0.019255756699556592
79,Au,185,106,5.4296,0.0041,729,0.0,0.0,1.0,0.0,32.46742297798574,0.7452830188679245,2.6086955387523676,5.698019215305065,0.14594594594594595,0.0,0.03492640011075476
47,Ag,98,51,4.4518,0.018,16,0.0,0.0,0.0,1.0,21.256122803129635,0.9215686274509803,0.7499998125000469,4.610436292058446,0.04081632653061224,-1.0,-0.007687934473366909
77,Ir,193,116,5.4032,0.1061,1521,0.0,0.0,1.0,0.0,33.39680130004011,0.6637931034482759,3.333333111111126,5.778996565152129,0.20207253886010362,0.0,-0.03488987339861627
40,Zr,96,56,4.3512,0.0015,256,1.0,0.0,0.0,0.0,20.965931153671168,0.7142857142857143,3.7499997656250144,4.5788569702133275,0.16666666666666666,1.0,-0.03720036410095684
79,Au,187,108,5.4018,0.0058,841,0.0,0.0,1.0,0.0,32.70100281537152,0.7314814814814815,2.5714284489795975,5.718479064871316,0.15508021390374332,0.0,-0.003372297367902455
56,Ba,141,85,4.8807,0.0069,841,0.0,1.0,0.0,0.0,27.09023308756464,0.6588235294117647,1.9999997777778027,5.2048278633942004,0.20567375886524822,0.0,-0.003238450434812634
56,Ba,135,79,4.8294,0.0047,529,0.0,1.0,0.0,0.0,26.31615964391579,0.7088607594936709,1.9999997777778027,5.12992784003009,0.17037037037037037,0.0,-0.015019035102893596
96,Cm,244,148,5.8429,0.0181,2704,1.0,0.0,0.0,0.0,39.04749855963123,0.6486486486486487,8.555555317901241,6.248799769526243,0.21311475409836064,1.0,-0.12898835302088152
82,Pb,211,129,5.529,0.0017,2209,0.0,1.0,0.0,0.0,35.44227874406976,0.6356589147286822,0.0,5.953341813139051,0.22274881516587677,0.0,0.01825134988655641
42,Mo,95,53,4.3628,0.0018,121,0.0,1.0,0.0,0.0,20.820080460021323,0.7924528301886793,2.1818179834710927,4.562902635386966,0.11578947368421053,0.0,-0.01945476538542401
37,Rb,96,59,4.3501,0.0267,484,0.0,0.0,0.0,1.0,20.965931153671168,0.6271186440677966,4.499999750000014,4.5788569702133275,0.22916666666666666,-1.0,-0.009360158413556086
36,Kr,77,41,4.2082,0.0037,25,0.0,1.0,0.0,0.0,18.099246023352887,0.8780487804878049,4.235293868512125,4.254320865115005,0.06493506493506493,0.0,0.021780876883659595
65,Tb,155,90,5.0391,0.15,625,0.0,0.0,1.0,0.0,28.855003552528782,0.7222222222222222,5.217391077504735,5.371685354944832,0.16129032258064516,0.0,-0.09670507483831337
79,Au,190,111,5.4109,0.0049,1024,0.0,0.0,0.0,1.0,33.0498176243004,0.7117117117117117,2.4999998611111187,5.748897078944831,0.16842105263157894,-1.0,-0.009763048915153227
54,Xe,136,82,4.7964,0.0047,784,1.0,0.0,0.0,0.0,26.445956073831777,0.6585365853658537,0.0,5.14256318131647,0.20588235294117646,1.0,0.0108000153750476
78,Pt,178,100,5.3728,0.0066,484,1.0,0.0,0.0,0.0,31.6431712450704,0.78,3.272727123966949,5.6252263283418555,0.12359550561797752,1.0,0.013617750554359986
58,Ce,144,86,4.9303,0.0024,784,1.0,0.0,0.0,0.0,27.47314182127996,0.6744186046511628,2.666666444444463,5.241482788417793,0.19444444444444445,1.0,-0.009614326436071963
83,Bi,205,122,5.5008,0.0909,1521,0.0,0.0,1.0,0.0,34.76716195915227,0.680327868852459,0.799999840000032,5.896368539970366,0.1902439024390244,0.0,-0.002365225485545963
81,Tl,193,112,5.4243,0.0042,961,0.0,0.0,1.0,0.0,33.39680130004011,0.7232142857142857,0.9333332711111153,5.778996565152129,0.16062176165803108,0.0,0.0008943859948979949
25,Mn,54,29,3.6834,0.0049,16,0.0,0.0,0.0,1.0,14.286609467713793,0.8620689655172413,0.7499998125000469,3.7797631496846193,0.07407407407407407,-1.0,-0.021492007239203748
66,Dy,154,88,5.1241,0.2618,484,1.0,0.0,0.0,0.0,28.730762177301624,0.75,4.363636165289265,5.3601084109653625,0.14285714285714285,1.0,0.0016281033294607283
54,Xe,120,66,4.7509,0.0063,144,1.0,0.0,0.0,0.0,24.328807982293597,0.8181818181818182,3.199999840000008,4.93242414866094,0.1,1.0,0.005305036945827624
10,Ne,19,9,3.0082,0.004,1,0.0,1.0,0.0,0.0,7.1203673589019925,1.1111111111111112,0.6666664444445185,2.668401648721945,-0.05263157894736842,0.0,0.09199891829100082
86,Rn,222,136,5.6915,0.0203,2500,1.0,0.0,0.0,0.0,36.66361774464523,0.6323529411764706,2.8571426530612394,6.055048946511104,0.22522522522522523,1.0,0.028346028804356216
66,Dy,150,84,5.0706,0.2413,324,1.0,0.0,0.0,0.0,28.23108086643085,0.7857142857142857,1.7777776790123512,5.313292845913055,0.12,1.0,0.022610584171000703
20,Ca,46,26,3.4953,0.002,36,1.0,0.0,0.0,0.0,12.838232045991905,0.7692307692307693,0.0,3.583047871015946,0.13043478260869565,1.0,0.011340377396918733
38,Sr,78,40,4.2561,0.004,4,1.0,0.0,0.0,0.0,18.25561221028858,0.95,4.999999750000012,4.272658681697917,0.02564102564102564,1.0,0.010426267687476454
13,Al,27,14,3.061,0.0031,1,0.0,0.0,1.0,0.0,8.999999999999998,0.9285714285714286,2.7272724793388656,3.0,0.037037037037037035,0.0,-0.07415313904653731
81,Tl,197,116,5.4388,0.0036,1225,0.0,0.0,1.0,0.0,33.856663005926926,0.6982758620689655,0.9090908264462886,5.818647867496961,0.17766497461928935,0.0,-0.005933552668796693
62,Sm,150,88,5.0387,0.0048,676,1.0,0.0,0.0,0.0,28.23108086643085,0.7045454545454546,3.99999977777779,5.313292845913055,0.17333333333333334,1.0,-0.010214064877938966
55,Cs,134,79,4.8031,0.0046,576,0.0,0.0,0.0,1.0,26.186042329573482,0.6962025316455697,1.8749997656250295,5.117229946912048,0.1791044776119403,-1.0,-0.020266306118021937
56,Ba,134,78,4.8322,0.0047,484,1.0,0.0,0.0,0.0,26.186042329573482,0.717948717948718,2.399999760000024,5.117229946912048,0.16417910447761194,1.0,-0.013750619859187019
50,Sn,128,78,4.6921,0.0054,784,1.0,0.0,0.0,0.0,25.398416831491186,0.6410256410256411,0.0,5.039684199579492,0.21875,1.0,0.009912282891790802
22,Ti,46,24,3.607,0.0022,4,1.0,0.0,0.0,0.0,12.838232045991905,0.9166666666666666,1.3333331111111482,3.583047871015946,0.043478260869565216,1.0,0.0342283449928642
49,In,121,72,4.6505,0.0047,529,0.0,0.0,1.0,0.0,24.463780996262468,0.6805555555555556,0.9090908264462886,4.9460874432487,0.19008264462809918,0.0,0.010073540013179283
66,Dy,153,87,5.1035,0.2516,441,0.0,1.0,0.0,0.0,28.606251587889357,0.7586206896551724,3.809523628117922,5.348481241239363,0.13725490196078433,0.0,-0.0019101106436556492
49,In,127,78,4.6733,0.0071,841,0.0,0.0,1.0,0.0,25.26596056564665,0.6282051282051282,0.799999840000032,5.026525695313479,0.2283464566929134,0.0,-0.006313475121125123
81,Tl,198,117,5.4396,0.0036,1296,0.0,0.0,0.0,1.0,33.97114044720589,0.6923076923076923,0.8999999100000091,5.828476683251456,0.18181818181818182,-1.0,-0.010424445989448472
39,Y,100,61,4.4705,0.0228,484,0.0,0.0,0.0,1.0,21.544346900318832,0.639344262295082,5.499999750000011,4.641588833612778,0.22,-1.0,0.02802332456216483
11,Na,23,12,2.9936,0.0021,1,0.0,0.0,1.0,0.0,8.087579399090064,0.9166666666666666,1.71428546938779,2.8438669798515654,0.043478260869565216,0.0,-0.00411104560012765
48,Cd,113,65,4.6012,0.0028,289,0.0,1.0,0.0,0.0,23.373242358808824,0.7384615384615385,1.7647057785467188,4.834588127111639,0.1504424778761062,0.0,0.011717800327947003
68,Er,168,100,5.2644,0.0035,1024,1.0,0.0,0.0,0.0,30.446650444080973,0.68,7.874999753906258,5.517848352762241,0.19047619047619047,1.0,-0.03751471403324658
54,Xe,116,62,4.7211,0.0096,64,1.0,0.0,0.0,0.0,23.785118866310174,0.8709677419354839,2.9999998125000116,4.876998961073313,0.06896551724137931,1.0,0.004401708091713807
42,Mo,100,58,4.4468,0.0025,256,1.0,0.0,0.0,0.0,21.544346900318832,0.7241379310344828,3.9999997500000153,4.641588833612778,0.16,1.0,-0.007278679664826093
36,Kr,82,46,4.1919,0.0025,100,1.0,0.0,0.0,0.0,18.874519380186243,0.782608695652174,2.666666444444463,4.344481485768611,0.12195121951219512,1.0,-0.0015297534386240486
84,Po,203,119,5.5297,0.0189,1225,0.0,1.0,0.0,0.0,34.540664785434856,0.7058823529411765,1.5555553827160686,5.8771306592107395,0.1724137931034483,0.0,0.013596724478946776
94,Pu,244,150,5.8948,0.0382,3136,1.0,0.0,0.0,0.0,39.04749855963123,0.6266666666666667,7.999999777777784,6.248799769526243,0.22950819672131148,1.0,-0.053755839240132275
71,Lu,161,90,5.2293,0.032,361,0.0,0.0,1.0,0.0,29.59492547535442,0.7888888888888889,4.631578703601121,5.4401218254147965,0.11801242236024845,0.0,0.009100375656848847
83,Bi,202,119,5.484,0.0912,1296,0.0,0.0,0.0,1.0,34.42713741084797,0.6974789915966386,0.8749998906250137,5.867464308442615,0.1782178217821782,-1.0,-0.004442646296229924
60,Nd,137,77,4.908,0.0026,289,0.0,1.0,0.0,0.0,26.575434761451795,0.7792207792207793,3.333333111111126,5.155136735475772,0.12408759124087591,0.0,-0.022678688533159352
90,Th,230,140,5.767,0.0131,2500,1.0,0.0,0.0,0.0,37.539218229773184,0.6428571428571429,5.090908859504142,6.126925675228416,0.21739130434782608,1.0,-0.016051436059436597
62,Sm,146,84,4.9808,0.0035,484,1.0,0.0,0.0,0.0,27.7269375249599,0.7380952380952381,1.7142855918367434,5.265637428171437,0.1506849315068493,1.0,0.0029203439192100333
84,Po,194,110,5.5167,0.0192,676,1.0,0.0,0.0,0.0,33.51206218930888,0.7636363636363637,1.7777776790123512,5.788960372062403,0.13402061855670103,1.0,0.044729607413334094
39,Y,102,63,4.4911,0.0249,576,0.0,0.0,0.0,1.0,21.830655745813875,0.6190476190476191,5.958333085069454,4.672328728355259,0.23529411764705882,-1.0,0.021812683886371254
66,Dy,155,89,5.1457,0.2751,529,0.0,1.0,0.0,0.0,28.855003552528782,0.7415730337078652,4.869565005671086,5.371685354944832,0.14838709677419354,0.0,0.006978717333025131
87,Fr,213,126,5.5986,0.0176,1521,0.0,0.0,1.0,0.0,35.665890259784945,0.6904761904761905,0.0,5.972092619826399,0.18309859154929578,0.0,0.0359626958103032
66,Dy,151,85,5.0801,0.2435,361,0.0,1.0,0.0,0.0,28.356413335678806,0.7764705882352941,2.526315656509702,5.325074021614986,0.12582781456953643,0.0,0.011766253817580008
76,Os,186,110,5.3909,0.0017,1156,1.0,0.0,0.0,0.0,32.584317547703584,0.6909090909090909,4.363636165289265,5.708267473384861,0.1827956989247312,1.0,-0.018805574827665872
37,Rb,84,47,4.1999,0.0023,100,0.0,0.0,0.0,1.0,19.180187896644355,0.7872340425531915,2.2499998125000156,4.379519139887889,0.11904761904761904,-1.0,-0.01861497787970734
81,Tl,204,123,5.4704,0.0028,1764,0.0,0.0,0.0,1.0,34.65400589606056,0.6585365853658537,0.7499998125000469,5.886765316883336,0.20588235294117646,-1.0,-0.00951006152505851
77,Ir,189,112,5.3898,0.1061,1225,0.0,0.0,1.0,0.0,32.93375139020674,0.6875,3.6842103324099824,5.738793548317167,0.18518518518518517,0.0,-0.03210420991854779
58,Ce,142,84,4.9063,0.002,676,1.0,0.0,0.0,0.0,27.218168369146653,0.6904761904761905,1.5999998400000162,5.217103446276167,0.18309859154929578,1.0,0.0013510628718744755
74,W,184,110,5.3658,0.0023,1296,1.0,0.0,0.0,0.0,32.35031759636025,0.6727272727272727,5.33333311111112,5.68773395970313,0.1956521739130435,1.0,-0.035190911660793134
62,Sm,152,90,5.0819,0.006,784,1.0,0.0,0.0,0.0,28.48146943560797,0.6888888888888889,4.799999760000012,5.336803297443889,0.18421052631578946,1.0,0.0036105882331760597
19,K,37,18,3.4194,0.0292,1,0.0,0.0,1.0,0.0,11.103702468586784,1.0555555555555556,0.6666664444445185,3.332221851645953,-0.02702702702702703,0.0,0.012526145732466798
58,Ce,140,82,4.8771,0.0018,576,1.0,0.0,0.0,0.0,26.9619949977585,0.7073170731707317,0.0,5.1924941018511035,0.17142857142857143,1.0,0.017312751463704146
66,Dy,149,83,5.0567,0.2394,289,0.0,1.0,0.0,0.0,28.105469568479982,0.7951807228915663,0.9411764152249167,5.301459192380904,0.11409395973154363,0.0,0.03054376277318127
86,Rn,208,122,5.5725,0.0177,1296,1.0,0.0,0.0,0.0,35.105531821316504,0.7049180327868853,1.9999997500000315,5.9249921368147405,0.17307692307692307,1.0,0.003903279593821196
80,Hg,189,109,5.41,0.004,841,0.0,1.0,0.0,0.0,32.93375139020674,0.7339449541284404,1.7894735900277057,5.738793548317167,0.15343915343915343,0.0,0.000350097480172451
40,Zr,97,57,4.3792,0.0136,289,0.0,1.0,0.0,0.0,21.111276288848163,0.7017543859649122,4.11764681660901,4.594700892207039,0.17525773195876287,0.0,-0.024405876707971785
11,Na,31,20,3.1704,0.0893,81,0.0,0.0,1.0,0.0,9.868272403218972,0.55,0.0,3.1413806523913927,0.2903225806451613,0.0,0.12958604423549458
48,Cd,111,63,4.5845,0.0058,225,0.0,1.0,0.0,0.0,23.09663188088886,0.7619047619047619,1.7333332177777856,4.805895533705332,0.13513513513513514,0.0,0.009098586427955802
56,Ba,139,83,4.8513,0.0049,729,0.0,1.0,0.0,0.0,26.833451212355452,0.6746987951807228,0.857142734693895,5.180101467380292,0.19424460431654678,0.0,0.004275045128513177
36,Kr,76,40,4.202,0.0036,16,1.0,0.0,0.0,0.0,17.942201436929967,0.9,4.444444197530878,4.235823584254893,0.05263157894736842,1.0,0.018880567764783862
42,Mo,104,62,4.5249,0.0051,400,1.0,0.0,0.0,0.0,22.115099254715485,0.6774193548387096,4.799999760000012,4.7026693754415145,0.19230769230769232,1.0,0.023634133583437134
37,Rb,86,49,4.2025,0.0023,144,0.0,0.0,0.0,1.0,19.483439808463515,0.7551020408163265,0.8999999100000091,4.414004962442103,0.13953488372093023,-1.0,-0.00422414147760275
52,Te,136,84,4.7815,0.0089,1024,1.0,0.0,0.0,0.0,26.445956073831777,0.6190476190476191,0.9999997500000625,5.14256318131647,0.23529411764705882,1.0,-0.0012974858160275105
82,Pb,201,119,5.4629,0.0019,1369,0.0,1.0,0.0,0.0,34.3134225418098,0.6890756302521008,0.0,5.857766002650652,0.18407960199004975,0.0,0.006326634229990802
55,Cs,120,65,4.7915,0.0075,100,0.0,0.0,0.0,1.0,24.328807982293597,0.8461538461538461,3.7499998125000094,4.93242414866094,0.08333333333333333,-1.0,0.02240112415708495
60,Nd,144,84,4.9421,0.0027,576,1.0,0.0,0.0,0.0,27.47314182127996,0.7142857142857143,1.6666665277777895,5.241482788417793,0.16666666666666666,1.0,0.00026097800341062793
49,In,125,76,4.667,0.0064,729,0.0,0.0,1.0,0.0,24.999999999999996,0.6447368421052632,0.857142734693895,4.999999999999999,0.216,0.0,0.0001069380971996381
81,Tl,191,110,5.4169,0.0048,841,0.0,0.0,1.0,0.0,33.16568041084109,0.7363636363636363,0.9411764152249167,5.758965220492401,0.1518324607329843,0.0,0.004188082122125181
48,Cd,106,58,4.5383,0.0036,100,1.0,0.0,0.0,0.0,22.397725109111345,0.8275862068965517,1.5999998400000162,4.732623491163368,0.09433962264150944,1.0,-0.001883480859334874
71,Lu,176,105,5.3739,0.0304,1156,0.0,0.0,0.0,1.0,31.405697642158753,0.6761904761904762,7.2187497744140705,5.604078661310774,0.19318181818181818,-1.0,0.008643159721811955
31,Ga,70,39,3.9998,0.0027,64,0.0,0.0,0.0,1.0,16.984992522418104,0.7948717948717948,2.3571426887755225,4.121285299808556,0.11428571428571428,-1.0,0.0017322157268191418
71,Lu,178,107,5.3857,0.0306,1296,0.0,0.0,0.0,1.0,31.6431712450704,0.6635514018691588,6.966666434444452,5.6252263283418555,0.20224719101123595,-1.0,0.01280654049095542
87,Fr,209,122,5.578,0.0177,1225,0.0,0.0,1.0,0.0,35.21795958518306,0.7131147540983607,2.2222219753086696,5.934472140399941,0.1674641148325359,0.0,-0.008521170770651842
24,Cr,53,29,3.6511,0.0075,25,0.0,1.0,0.0,0.0,14.109682667364165,0.8275862068965517,0.799999840000032,3.756285754221072,0.09433962264150944,0.0,-0.01945889383140731
51,Sb,123,72,4.6879,0.0025,441,0.0,0.0,1.0,0.0,24.732617117726065,0.7083333333333334,0.9090908264462886,4.97318983326859,0.17073170731707318,0.0,0.007339383862760229
21,Sc,45,24,3.5459,0.0025,9,0.0,0.0,1.0,0.0,12.651489979526238,0.875,0.799999840000032,3.5568933044900626,0.06666666666666667,0.0,0.021753393928846787
56,Ba,138,82,4.8378,0.0046,676,1.0,0.0,0.0,0.0,26.70459879545431,0.6829268292682927,0.0,5.167649252363622,0.18840579710144928,1.0,0.014870715958901215
49,In,112,63,4.5907,0.0041,196,0.0,0.0,0.0,1.0,23.235142934254814,0.7777777777777778,0.9285713622449028,4.820284528350459,0.125,-1.0,0.009732156998295771
38,Sr,87,49,4.2249,0.0019,121,0.0,1.0,0.0,0.0,19.63418302571681,0.7755102040816326,0.9090908264462886,4.431047621693634,0.12643678160919541,0.0,-0.007470933420901105
56,Ba,146,90,4.9479,0.0138,1156,1.0,0.0,0.0,0.0,27.7269375249599,0.6222222222222222,3.428571183673487,5.265637428171437,0.2328767123287671,1.0,-0.00025853317733037784
30,Zn,66,36,3.9491,0.0014,36,1.0,0.0,0.0,0.0,16.331620904278438,0.8333333333333334,1.5999998400000162,4.04124002062219,0.09090909090909091,1.0,0.01701666223637277
69,Tm,166,97,5.2046,0.0038,784,0.0,0.0,0.0,1.0,30.20452836208127,0.711340206185567,6.964285465561233,5.4958646600950125,0.1686746987951807,-1.0,-0.07415016663949014
11,Na,30,19,3.118,0.0884,64,0.0,0.0,0.0,1.0,9.654893846056297,0.5789473684210527,0.7499998125000469,3.1072325059538586,0.26666666666666666,-1.0,0.07354266930229114
77,Ir,191,114,5.3968,0.1061,1369,0.0,0.0,1.0,0.0,33.16568041084109,0.6754385964912281,3.5294115570934377,5.758965220492401,0.193717277486911,0.0,-0.033639267153129815
19,K,50,31,3.5046,0.0067,144,0.0,0.0,0.0,1.0,13.572088082974531,0.6129032258064516,0.7499998125000469,3.6840314986403864,0.24,-1.0,-0.0021853719931925752
25,Mn,55,30,3.7057,0.0022,25,0.0,0.0,1.0,0.0,14.462447418811122,0.8333333333333334,1.199999760000048,3.802952460761391,0.09090909090909091,0.0,-0.014453127793758735
42,Mo,96,54,4.3847,0.0015,144,1.0,0.0,0.0,0.0,20.965931153671168,0.7777777777777778,2.666666444444463,4.5788569702133275,0.125,1.0,-0.013870033986148833
86,Rn,212,126,5.5915,0.0176,1600,1.0,0.0,0.0,0.0,35.55417239989791,0.6825396825396826,0.0,5.96273195774369,0.18867924528301888,1.0,0.042384302395366724
55,Cs,142,87,4.8825,0.0132,1024,0.0,0.0,0.0,1.0,27.218168369146653,0.632183908045977,2.499999750000025,5.217103446276167,0.22535211267605634,-1.0,-0.007629289181246612
25,Mn,51,26,3.7026,0.0212,1,0.0,0.0,1.0,0.0,13.752451353579682,0.9615384615384616,1.199999760000048,3.708429769266189,0.0196078431372549,0.0,0.00839858416882544
